GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Fujian-Commercial_PV-11,2050.06.12.12,-0.0
Fujian-Commercial_PV-11,2050.06.12.16,-0.0
Fujian-Commercial_PV-11,2050.06.12.20,-0.0
Fujian-Commercial_PV-11,2050.12.12.00,-0.0
Fujian-Commercial_PV-11,2050.12.12.04,-0.0
Fujian-Commercial_PV-11,2050.12.12.08,-0.0
Fujian-Commercial_PV-11,2050.12.12.12,-0.0
Fujian-Commercial_PV-11,2050.12.12.16,-0.0
Fujian-Commercial_PV-11,2050.12.12.20,-0.0
Fujian-Commercial_PV-200,2040.06.26.00,-0.0
Fujian-Commercial_PV-200,2040.06.26.04,-0.0
Fujian-Commercial_PV-200,2040.06.26.08,-0.0
Fujian-Commercial_PV-200,2040.06.26.12,-0.0
Fujian-Commercial_PV-200,2040.06.26.16,-0.0
Fujian-Commercial_PV-200,2040.06.26.20,-0.0
Fujian-Commercial_PV-200,2040.12.19.00,-0.0
Fujian-Commercial_PV-200,2040.12.19.04,-0.0
Fujian-Commercial_PV-200,2040.12.19.08,-0.0
Fujian-Commercial_PV-200,2040.12.19.12,-0.0
Fujian-Commercial_PV-200,2040.12.19.16,-0.0
Fujian-Commercial_PV-200,2040.12.19.20,-0.0
Fujian-Commercial_PV-200,2050.06.12.00,-0.0
Fujian-Commercial_PV-200,2050.06.12.04,-0.0
Fujian-Commercial_PV-200,2050.06.12.08,-0.0
Fujian-Commercial_PV-200,2050.06.12.12,-0.0
Fujian-Commercial_PV-200,2050.06.12.16,-0.0
Fujian-Commercial_PV-200,2050.06.12.20,-0.0
Fujian-Commercial_PV-200,2050.12.12.00,-0.0
Fujian-Commercial_PV-200,2050.12.12.04,-0.0
Fujian-Commercial_PV-200,2050.12.12.08,-0.0
Fujian-Commercial_PV-200,2050.12.12.12,-0.0
Fujian-Commercial_PV-200,2050.12.12.16,-0.0
Fujian-Commercial_PV-200,2050.12.12.20,-0.0
Fujian-Commercial_PV-7,2040.06.26.00,-0.0
Fujian-Commercial_PV-7,2040.06.26.04,-0.0
Fujian-Commercial_PV-7,2040.06.26.08,-0.0
Fujian-Commercial_PV-7,2040.06.26.12,-0.0
Fujian-Commercial_PV-7,2040.06.26.16,-0.0
Fujian-Commercial_PV-7,2040.06.26.20,-0.0
Fujian-Commercial_PV-7,2040.12.19.00,-0.0
Fujian-Commercial_PV-7,2040.12.19.04,-0.0
Fujian-Commercial_PV-7,2040.12.19.08,-0.0
Fujian-Commercial_PV-7,2040.12.19.12,-0.0
Fujian-Commercial_PV-7,2040.12.19.16,-0.0
Fujian-Commercial_PV-7,2040.12.19.20,-0.0
Fujian-Commercial_PV-7,2050.06.12.00,-0.0
Fujian-Commercial_PV-7,2050.06.12.04,-0.0
Fujian-Commercial_PV-7,2050.06.12.08,-0.0
Fujian-Commercial_PV-7,2050.06.12.12,-0.0
Fujian-Commercial_PV-7,2050.06.12.16,-0.0
Fujian-Commercial_PV-7,2050.06.12.20,-0.0
Fujian-Commercial_PV-7,2050.12.12.00,-0.0
Fujian-Commercial_PV-7,2050.12.12.04,-0.0
Fujian-Commercial_PV-7,2050.12.12.08,-0.0
Fujian-Commercial_PV-7,2050.12.12.12,-0.0
Fujian-Commercial_PV-7,2050.12.12.16,-0.0
Fujian-Commercial_PV-7,2050.12.12.20,-0.0
Fujian-Commercial_PV-8,2040.06.26.00,-0.0
Fujian-Commercial_PV-8,2040.06.26.04,-0.0
Fujian-Commercial_PV-8,2040.06.26.08,-0.0
Fujian-Commercial_PV-8,2040.06.26.12,-0.0
Fujian-Commercial_PV-8,2040.06.26.16,-0.0
Fujian-Commercial_PV-8,2040.06.26.20,-0.0
Fujian-Commercial_PV-8,2040.12.19.00,-0.0
Fujian-Commercial_PV-8,2040.12.19.04,-0.0
Fujian-Commercial_PV-8,2040.12.19.08,-0.0
Fujian-Commercial_PV-8,2040.12.19.12,-0.0
Fujian-Commercial_PV-8,2040.12.19.16,-0.0
Fujian-Commercial_PV-8,2040.12.19.20,-0.0
Fujian-Commercial_PV-8,2050.06.12.00,-0.0
Fujian-Commercial_PV-8,2050.06.12.04,-0.0
Fujian-Commercial_PV-8,2050.06.12.08,-0.0
Fujian-Commercial_PV-8,2050.06.12.12,-0.0
Fujian-Commercial_PV-8,2050.06.12.16,-0.0
Fujian-Commercial_PV-8,2050.06.12.20,-0.0
Fujian-Commercial_PV-8,2050.12.12.00,-0.0
Fujian-Commercial_PV-8,2050.12.12.04,-0.0
Fujian-Commercial_PV-8,2050.12.12.08,-0.0
Fujian-Commercial_PV-8,2050.12.12.12,-0.0
Fujian-Commercial_PV-8,2050.12.12.16,-0.0
Fujian-Commercial_PV-8,2050.12.12.20,-0.0
Fujian-Commercial_PV-9,2040.06.26.00,-0.0
Fujian-Commercial_PV-9,2040.06.26.04,-0.0
Fujian-Commercial_PV-9,2040.06.26.08,-0.0
Fujian-Commercial_PV-9,2040.06.26.12,-0.0
Fujian-Commercial_PV-9,2040.06.26.16,-0.0
Fujian-Commercial_PV-9,2040.06.26.20,-0.0
Fujian-Commercial_PV-9,2040.12.19.00,-0.0
Fujian-Commercial_PV-9,2040.12.19.04,-0.0
Fujian-Commercial_PV-9,2040.12.19.08,-0.0
Fujian-Commercial_PV-9,2040.12.19.12,-0.0
Fujian-Commercial_PV-9,2040.12.19.16,-0.0
Fujian-Commercial_PV-9,2040.12.19.20,-0.0
Fujian-Commercial_PV-9,2050.06.12.00,-0.0
Fujian-Commercial_PV-9,2050.06.12.04,-0.0
Fujian-Commercial_PV-9,2050.06.12.08,-0.0
Fujian-Commercial_PV-9,2050.06.12.12,-0.0
Fujian-Commercial_PV-9,2050.06.12.16,-0.0
Fujian-Commercial_PV-9,2050.06.12.20,-0.0
Fujian-Commercial_PV-9,2050.12.12.00,-0.0
Fujian-Commercial_PV-9,2050.12.12.04,-0.0
Fujian-Commercial_PV-9,2050.12.12.08,-0.0
Fujian-Commercial_PV-9,2050.12.12.12,-0.0
Fujian-Commercial_PV-9,2050.12.12.16,-0.0
Fujian-Commercial_PV-9,2050.12.12.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.20,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.16,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.20,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.04,950.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.08,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.16,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.20,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.16,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.08,950.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.20,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.04,950.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.08,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.16,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.20,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.16,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.20,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.04,950.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.08,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.16,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.20,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.16,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.20,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.04,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.08,950.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.16,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.20,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.00,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.04,950.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.08,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.12,-0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.16,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.20,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.12.19.20,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1291,2040.12.19.20,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1298,2040.12.19.20,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1299,2040.12.19.20,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1300,2040.12.19.20,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.00,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.04,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.08,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.12,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.16,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.06.26.20,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.00,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.04,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.08,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.12,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.16,-0.0
Fujian-EP_Coal_300_RC-ep-1301,2040.12.19.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.06.26.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1292,2040.12.19.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.06.26.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1293,2040.12.19.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.06.26.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1294,2040.12.19.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.06.26.20,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.00,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.04,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.08,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.12,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.16,-0.0
Fujian-EP_Coal_300_SEA-ep-1295,2040.12.19.20,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.00,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.04,359.8739933134369
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.08,267.1260066865631
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.12,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.16,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.06.26.20,0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.00,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.04,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.08,627.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.12,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.16,0.0
Fujian-EP_Coal_600_OT-ep-1253,2040.12.19.20,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.00,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.04,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.08,627.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.12,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.16,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.06.12.20,0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.00,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.04,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.08,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.12,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.16,-0.0
Fujian-EP_Coal_600_OT-ep-1253,2050.12.12.20,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.00,1.13686837721616e-13
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.04,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.08,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.12,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.16,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.06.26.20,0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.00,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.04,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.08,1.13686837721616e-13
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.12,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.16,0.0
Fujian-EP_Coal_600_OT-ep-1254,2040.12.19.20,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.00,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.04,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.08,627.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.12,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.16,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.06.12.20,0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.00,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.04,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.08,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.12,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.16,-0.0
Fujian-EP_Coal_600_OT-ep-1254,2050.12.12.20,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.00,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.04,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.08,636.5
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.12,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.16,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.06.26.20,0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.00,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.04,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.08,636.5
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.12,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.16,0.0
Fujian-EP_Coal_600_SEA-ep-1249,2040.12.19.20,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.00,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.04,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.08,636.5
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.12,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.16,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.06.12.20,0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.00,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.04,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.08,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.12,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.16,-0.0
Fujian-EP_Coal_600_SEA-ep-1249,2050.12.12.20,-0.0
